#Year, Host_Country, Match_ID, Type, Date, Location, Team 1,Team 2, Score 1,Score 2
2010,South Africa,655,Group D,2010-06-19,Royal Bafokeng Stadium,Ghana,Australia,1,1
2010,South Africa,656,Group D,2010-06-23,Mbombela Stadium,Australia,Serbia,2,1
2010,South Africa,657,Group D,2010-06-23,Soccer City,Ghana,Germany,0,1
2010,South Africa,658,Group E,2010-06-14,Soccer City,Netherlands,Denmark,2,0
2010,South Africa,659,Group E,2010-06-14,Free State Stadium,Japan,Cameroon,1,0
2010,South Africa,660,Group E,2010-06-19,Moses Mabhida Stadium,Netherlands,Japan,1,0
2010,South Africa,661,Group E,2010-06-19,Loftus Versfeld Stadium,Cameroon,Denmark,1,2
2010,South Africa,662,Group E,2010-06-24,Royal Bafokeng Stadium,Denmark,Japan,1,3
2010,South Africa,663,Group E,2010-06-24,Cape Town Stadium,Cameroon,Netherlands,1,2
2010,South Africa,664,Group F,2010-06-14,Cape Town Stadium,Italy,Paraguay,1,1
2010,South Africa,665,Group F,2010-06-15,Royal Bafokeng Stadium,New Zealand,Slovakia,1,1
2010,South Africa,666,Group F,2010-06-20,Free State Stadium,Slovakia,Paraguay,0,2
2010,South Africa,667,Group F,2010-06-20,Mbombela Stadium,Italy,New Zealand,1,1
2010,South Africa,668,Group F,2010-06-24,Ellis Park Stadium,Slovakia,Italy,3,2
2010,South Africa,669,Group F,2010-06-24,Peter Mokaba Stadium,Paraguay,New Zealand,0,0
2010,South Africa,670,Group G,2010-06-15,Nelson Mandela Bay Stadium,Côte d'Ivoire,Portugal,0,0
2010,South Africa,671,Group G,2010-06-15,Ellis Park Stadium,Brazil,North Korea,2,1
2010,South Africa,672,Group G,2010-06-20,Soccer City,Brazil,Côte d'Ivoire,3,1
2010,South Africa,673,Group G,2010-06-21,Cape Town Stadium,Portugal,North Korea,7,0
2010,South Africa,674,Group G,2010-06-25,Moses Mabhida Stadium,Portugal,Brazil,0,0
2010,South Africa,675,Group G,2010-06-25,Mbombela Stadium,North Korea,Côte d'Ivoire,0,3
2010,South Africa,676,Group H,2010-06-16,Mbombela Stadium,Honduras,Chile,0,1
2010,South Africa,677,Group H,2010-06-16,Moses Mabhida Stadium,Spain,Switzerland,0,1
2010,South Africa,678,Group H,2010-06-21,Nelson Mandela Bay Stadium,Chile,Switzerland,1,0
2010,South Africa,679,Group H,2010-06-21,Ellis Park Stadium,Spain,Honduras,2,0
2010,South Africa,680,Group H,2010-06-25,Loftus Versfeld Stadium,Chile,Spain,1,2
2010,South Africa,681,Group H,2010-06-25,Free State Stadium,Switzerland,Honduras,0,0
2010,South Africa,682,Round of 16,2010-06-26,Nelson Mandela Bay Stadium,Uruguay,South Korea,2,1
2010,South Africa,683,Round of 16,2010-06-26,Royal Bafokeng Stadium,United States,Ghana,1,2
2010,South Africa,684,Round of 16,2010-06-27,Free State Stadium,Germany,England,4,1
2010,South Africa,685,Round of 16,2010-06-27,Soccer City,Argentina,Mexico,3,1
2010,South Africa,686,Round of 16,2010-06-28,Moses Mabhida Stadium,Netherlands,Slovakia,2,1
2010,South Africa,687,Round of 16,2010-06-28,Ellis Park Stadium,Brazil,Chile,3,0
2010,South Africa,688,Round of 16,2010-06-29,Loftus Versfeld Stadium,Paraguay,Japan,5,3
2010,South Africa,689,Round of 16,2010-06-29,Cape Town Stadium,Spain,Portugal,1,0
2010,South Africa,690,Quarter-finals,2010-07-02,Nelson Mandela Bay Stadium,Netherlands,Brazil,2,1
2010,South Africa,691,Quarter-finals,2010-07-02,Soccer City,Uruguay,Ghana,4,2
2010,South Africa,692,Quarter-finals,2010-07-03,Cape Town Stadium,Argentina,Germany,0,4
2010,South Africa,693,Quarter-finals,2010-07-03,Ellis Park Stadium,Paraguay,Spain,0,1
2010,South Africa,694,Semi-finals,2010-07-06,Cape Town Stadium,Uruguay,Netherlands,2,3
2010,South Africa,695,Semi-finals,2010-07-07,Moses Mabhida Stadium,Germany,Spain,0,1
2010,South Africa,696,Match for third place,2010-07-10,Nelson Mandela Bay Stadium,Uruguay,Germany,2,3
2010,South Africa,697,Final,2010-07-11,Soccer City,Netherlands,Spain,0,1
2014,Brazil,698,Group A,2014-06-12,Arena de São Paulo,Brazil,Croatia,3,1
2014,Brazil,699,Group A,2014-06-13,Estádio das Dunas,Mexico,Cameroon,1,0
2014,Brazil,700,Group A,2014-06-17,Estádio Castelão,Brazil,Mexico,0,0
2014,Brazil,701,Group A,2014-06-18,Arena Amazônia,Cameroon,Croatia,0,4
2014,Brazil,702,Group A,2014-06-23,Estádio Nacional Mané Garrincha,Cameroon,Brazil,1,4
2014,Brazil,703,Group A,2014-06-23,Arena Pernambuco,Croatia,Mexico,1,3
2014,Brazil,704,Group B,2014-06-13,Arena Fonte Nova,Spain,Netherlands,1,5
2014,Brazil,705,Group B,2014-06-13,Arena Pantanal,Chile,Australia,3,1
2014,Brazil,706,Group B,2014-06-18,Estádio do Maracanã,Spain,Chile,0,2
2014,Brazil,707,Group B,2014-06-18,Estádio Beira-Rio,Australia,Netherlands,2,3
2014,Brazil,708,Group B,2014-06-23,Arena da Baixada,Australia,Spain,0,3
2014,Brazil,709,Group B,2014-06-23,Arena de São Paulo,Netherlands,Chile,2,0
2014,Brazil,710,Group C,2014-06-14,Estádio Mineirão,Colombia,Greece,3,0
2014,Brazil,711,Group C,2014-06-14,Arena Pernambuco,Côte d'Ivoire,Japan,2,1
2014,Brazil,712,Group C,2014-06-19,Estádio Nacional Mané Garrincha,Colombia,Côte d'Ivoire,2,1
2014,Brazil,713,Group C,2014-06-19,Estádio das Dunas,Japan,Greece,0,0
2014,Brazil,714,Group C,2014-06-24,Arena Pantanal,Japan,Colombia,1,4
2014,Brazil,715,Group C,2014-06-24,Estádio Castelão,Greece,Côte d'Ivoire,2,1
2014,Brazil,716,Group D,2014-06-14,Estádio Castelão,Uruguay,Costa Rica,1,3
2014,Brazil,717,Group D,2014-06-14,Arena Amazônia,England,Italy,1,2
2014,Brazil,718,Group D,2014-06-19,Arena de São Paulo,Uruguay,England,2,1
2014,Brazil,719,Group D,2014-06-20,Arena Pernambuco,Italy,Costa Rica,0,1
2014,Brazil,720,Group D,2014-06-24,Estádio das Dunas,Italy,Uruguay,0,1
2014,Brazil,721,Group D,2014-06-24,Estádio Mineirão,Costa Rica,England,0,0
2014,Brazil,722,Group E,2014-06-15,Estádio Nacional Mané Garrincha,Switzerland,Ecuador,2,1
2014,Brazil,723,Group E,2014-06-15,Estádio Beira-Rio,France,Honduras,3,0
2014,Brazil,724,Group E,2014-06-20,Arena Fonte Nova,Switzerland,France,2,5
2014,Brazil,725,Group E,2014-06-20,Arena da Baixada,Honduras,Ecuador,1,2
2014,Brazil,726,Group E,2014-06-25,Arena Amazônia,Honduras,Switzerland,0,3
2014,Brazil,727,Group E,2014-06-25,Estádio do Maracanã,Ecuador,France,0,0
2014,Brazil,728,Group F,2014-06-15,Estádio do Maracanã,Argentina,Bosnia-Herzegovina,2,1
2014,Brazil,729,Group F,2014-06-16,Arena da Baixada,Iran,Nigeria,0,0
2014,Brazil,730,Group F,2014-06-21,Estádio Mineirão,Argentina,Iran,1,0
2014,Brazil,731,Group F,2014-06-21,Arena Pantanal,Nigeria,Bosnia-Herzegovina,1,0
2014,Brazil,732,Group F,2014-06-25,Estádio Beira-Rio,Nigeria,Argentina,2,3
2014,Brazil,733,Group F,2014-06-25,Arena Fonte Nova,Bosnia-Herzegovina,Iran,3,1
2014,Brazil,734,Group G,2014-06-16,Arena Fonte Nova,Germany,Portugal,4,0
2014,Brazil,735,Group G,2014-06-16,Estádio das Dunas,Ghana,United States,1,2
2014,Brazil,736,Group G,2014-06-21,Estádio Castelão,Germany,Ghana,2,2
2014,Brazil,737,Group G,2014-06-22,Arena Amazônia,United States,Portugal,2,2
2014,Brazil,738,Group G,2014-06-26,Arena Pernambuco,United States,Germany,0,1
2014,Brazil,739,Group G,2014-06-26,Estádio Nacional Mané Garrincha,Portugal,Ghana,2,1
2014,Brazil,740,Group H,2014-06-17,Estádio Mineirão,Belgium,Algeria,2,1
2014,Brazil,741,Group H,2014-06-17,Arena Pantanal,Russia,South Korea,1,1
2014,Brazil,742,Group H,2014-06-22,Estádio do Maracanã,Belgium,Russia,1,0
2014,Brazil,743,Group H,2014-06-22,Estádio Beira-Rio,South Korea,Algeria,2,4
2014,Brazil,744,Group H,2014-06-26,Arena de São Paulo,South Korea,Belgium,0,1
2014,Brazil,745,Group H,2014-06-26,Arena da Baixada,Algeria,Russia,1,1
2014,Brazil,746,Round of 16,2014-06-28,Estádio Mineirão,Brazil,Chile,3,2
2014,Brazil,747,Round of 16,2014-06-28,Estádio do Maracanã,Colombia,Uruguay,2,0
2014,Brazil,748,Round of 16,2014-06-29,Estádio Castelão,Netherlands,Mexico,2,1
2014,Brazil,749,Round of 16,2014-06-29,Arena Pernambuco,Costa Rica,Greece,5,3
2014,Brazil,750,Round of 16,2014-06-30,Estádio Nacional Mané Garrincha,France,Nigeria,2,0
2014,Brazil,751,Round of 16,2014-06-30,Estádio Beira-Rio,Germany,Algeria,2,1
2014,Brazil,752,Round of 16,2014-07-01,Arena de São Paulo,Argentina,Switzerland,1,0
2014,Brazil,753,Round of 16,2014-07-01,Arena Fonte Nova,Belgium,United States,2,1
2014,Brazil,754,Quarter-finals,2014-07-04,Estádio Castelão,Brazil,Colombia,2,1
2014,Brazil,755,Quarter-finals,2014-07-04,Estádio do Maracanã,France,Germany,0,1
2014,Brazil,756,Quarter-finals,2014-07-05,Arena Fonte Nova,Netherlands,Costa Rica,4,3
2014,Brazil,757,Quarter-finals,2014-07-05,Estádio Nacional Mané Garrincha,Argentina,Belgium,1,0
2014,Brazil,758,Semi-finals,2014-07-08,Estádio Mineirão,Brazil,Germany,1,7
2014,Brazil,759,Semi-finals,2014-07-09,Arena de São Paulo,Netherlands,Argentina,2,4
2014,Brazil,760,Match for third place,2014-07-12,Estádio Nacional Mané Garrincha,Brazil,Netherlands,0,3
2014,Brazil,761,Final,2014-07-13,Estádio do Maracanã,Germany,Argentina,1,0
